user_id,card_id,year,month,day,time,amount,use_chip,merchant_name,merchant_city,merchant_state,zip,mcc,errors,is_fraud,tx_date,declined
3114,5012,2025,4,26,04:11,6.9,Chip Transaction,Macys #3649,Riverside,AZ,21958,5814,,False,2025-04-26,False
4602,7378,2025,4,26,09:53,6.53,Swipe Transaction,Misc Merchant 03641,Franklin,CT,85168,5999,,False,2025-04-26,False
2302,3713,2025,4,26,15:42,100.93,Swipe Transaction,Hotels Merchant 00532,Georgetown,WA,93108,7011,,False,2025-04-26,False
9,18,2025,4,27,08:14,36.97,Chip Transaction,Gas Merchant 01766,Riverside,TN,34902,5541,Bad PIN,False,2025-04-27,True
2445,3941,2025,4,27,22:16,71.18,Chip Transaction,Restaurants Merchant 02472,Franklin,IN,40167,5812,Bad Card Number,False,2025-04-27,True
4788,7668,2025,4,27,14:41,171.59,Chip Transaction,American Airlines #893,Madison,MA,99411,5651,,False,2025-04-27,False
4477,7182,2025,4,27,00:24,7.46,Chip Transaction,Wendys #8886,Georgetown,IN,19417,5999,,False,2025-04-27,False
247,382,2025,4,27,16:01,68.7,Chip Transaction,Costco #9790,Buffalo,NY,46862,5200,,False,2025-04-27,False
1640,2646,2025,4,27,10:48,23.95,Swipe Transaction,Fast Merchant 03310,Franklin,KY,42475,5814,,False,2025-04-27,False
527,849,2025,4,27,19:07,173.73,Chip Transaction,Hotels Merchant 02908,Madison,AZ,11800,7011,,False,2025-04-27,False
4351,6983,2025,4,27,17:37,144.77,Chip Transaction,Costco #4445,Sacramento,CA,54953,5311,,False,2025-04-27,False
3969,6361,2025,4,27,13:04,48.28,Chip Transaction,Gas Merchant 01717,Albany,NY,26428,5541,Insufficient Balance,False,2025-04-27,True
4063,6515,2025,4,27,02:56,24.32,Chip Transaction,Misc Merchant 01925,Madison,IL,40234,5999,,False,2025-04-27,False
484,787,2025,4,28,12:19,85.75,Chip Transaction,Panera #6210,Franklin,KY,57043,5651,Bad CVV,False,2025-04-28,True
3047,4901,2025,4,28,01:38,14.38,Chip Transaction,Drug Merchant 01662,Riverside,GA,88257,5912,,False,2025-04-28,False
1787,2879,2025,4,28,14:15,69.74,Chip Transaction,Gas Merchant 03188,Los Angeles,CA,15913,5541,Bad Card Number,False,2025-04-28,True
1862,3007,2025,4,28,11:56,0.5,Chip Transaction,Drug Merchant 02437,Georgetown,GA,35576,5912,Insufficient Balance,False,2025-04-28,True
1452,2352,2025,4,28,05:47,106.84,Chip Transaction,Grocery Merchant 00122,Franklin,MI,52945,5411,Bad Expiration,False,2025-04-28,True
3625,5834,2025,4,28,21:10,2.38,Swipe Transaction,Software/Subscriptions Merchant 02168,Riverside,MA,62650,5734,,False,2025-04-28,False
2485,4004,2025,4,28,17:00,69.95,Chip Transaction,Trader Joes #4828,Franklin,GA,98774,5411,,False,2025-04-28,False
2152,3473,2025,4,28,18:53,31.38,Chip Transaction,Restaurants Merchant 03912,Riverside,PA,88138,5812,Bad Expiration,False,2025-04-28,True
3115,5013,2025,4,28,15:00,37.63,Chip Transaction,Exxon #5046,San Diego,CA,68536,5541,,False,2025-04-28,False
4005,6419,2025,4,28,03:42,0.5,Chip Transaction,Medical/Doctors Merchant 01692,Springfield,OR,73016,8011,,False,2025-04-28,False
3271,5250,2025,4,28,19:56,76.09,Swipe Transaction,Gas Merchant 00323,Riverside,TN,87020,5541,Bad Card Number,False,2025-04-28,True
913,1476,2025,4,28,08:36,121.42,Chip Transaction,Grocery Merchant 01201,Riverside,WA,47052,5411,Bad Card Number,False,2025-04-28,True
808,1308,2025,4,28,12:20,90.85,Chip Transaction,Grocery Merchant 03759,Georgetown,CO,25672,5411,Bad Card Number,False,2025-04-28,True
4870,7795,2025,4,29,23:56,34.98,Swipe Transaction,Liquor Merchant 02712,Sacramento,CA,83424,5921,Insufficient Balance,False,2025-04-29,True
2219,3575,2025,4,29,04:10,36.92,Chip Transaction,Restaurants Merchant 01124,Albany,NY,70243,5812,,False,2025-04-29,False
1952,3153,2025,4,29,18:38,44.62,Chip Transaction,Subway #9756,Georgetown,NC,27092,5812,,False,2025-04-29,False
2938,4731,2025,4,29,00:45,135.76,Chip Transaction,Misc Merchant 00574,Madison,IN,17445,5999,,False,2025-04-29,False
4782,7661,2025,4,29,18:46,155.51,Chip Transaction,Medical/Doctors Merchant 02112,Madison,GA,66080,8011,,False,2025-04-29,False
3522,5661,2025,4,29,18:05,38.69,Swipe Transaction,McDonalds #1494,Georgetown,OH,57752,5541,Technical Glitch,False,2025-04-29,True
2012,3252,2025,4,29,16:34,27.07,Swipe Transaction,Wegmans #3752,Franklin,CT,44104,5411,,False,2025-04-29,False
1419,2296,2025,4,29,01:32,104.93,Swipe Transaction,Delta #3396,Jacksonville,FL,85475,5651,,False,2025-04-29,False
1376,2232,2025,4,29,08:53,7.89,Chip Transaction,Chick-fil-A #7152,Georgetown,AZ,90651,5912,,False,2025-04-29,False
1732,2781,2025,4,29,06:58,136.09,Swipe Transaction,Hotels Merchant 03482,San Jose,CA,47449,7011,Bad CVV,False,2025-04-29,True
4054,6504,2025,4,29,17:18,34.18,Chip Transaction,Panera #6487,Franklin,IL,96361,5812,Bad Expiration,False,2025-04-29,True
927,1496,2025,4,30,20:37,0.5,Chip Transaction,Nordstrom #3711,Franklin,VA,59525,4121,Bad Expiration,False,2025-04-30,True
118,183,2025,4,30,23:01,20.09,Chip Transaction,Target #1212,Franklin,VA,37411,5999,,False,2025-04-30,False
3440,5539,2025,4,30,00:45,81.88,Chip Transaction,Apparel Merchant 00669,Madison,PA,73284,5651,,False,2025-04-30,False
4571,7340,2025,4,30,13:47,17.34,Chip Transaction,Transit Merchant 02432,Riverside,TN,24870,4111,,False,2025-04-30,False
4544,7291,2025,4,30,21:35,8.68,Chip Transaction,Fast Merchant 00219,Los Angeles,CA,50719,5814,,False,2025-04-30,False
1675,2700,2025,4,30,03:05,98.06,Swipe Transaction,United #1780,Springfield,SC,55585,5411,Technical Glitch,False,2025-04-30,True
772,1241,2025,4,30,13:07,56.09,Swipe Transaction,Taxis/Rideshare Merchant 01520,Madison,MD,74365,4121,,False,2025-04-30,False
1432,2318,2025,5,1,09:19,47.08,Chip Transaction,Restaurants Merchant 03812,Albany,NY,74977,5812,Insufficient Balance,False,2025-05-01,True
87,126,2025,5,1,13:23,0.5,Chip Transaction,Apparel Merchant 00528,Madison,TN,99588,5651,,False,2025-05-01,False
4372,7021,2025,5,1,13:30,24.25,Chip Transaction,Starbucks #6020,Franklin,MO,20789,4121,,False,2025-05-01,False
2230,3594,2025,5,1,10:37,41.91,Chip Transaction,Grocery Merchant 03287,Fort Worth,TX,46873,5411,Insufficient Balance,False,2025-05-01,True
3175,5103,2025,5,1,08:26,74.12,Chip Transaction,Grocery Merchant 01601,Los Angeles,CA,29752,5411,,False,2025-05-01,False
1594,2570,2025,5,1,17:59,48.51,Chip Transaction,Gas Merchant 03035,Los Angeles,CA,18745,5541,Bad CVV,False,2025-05-01,True
4331,6953,2025,5,1,23:55,8.54,Chip Transaction,Fast Merchant 02294,San Jose,CA,60828,5814,,False,2025-05-01,False
4060,6512,2025,5,1,17:33,27.35,Chip Transaction,Grocery Merchant 03919,Riverside,VA,65274,5411,,False,2025-05-01,False
2537,4089,2025,5,1,02:16,14.11,Chip Transaction,Macys #9342,Georgetown,GA,36710,5541,,False,2025-05-01,False
1810,2918,2025,5,1,10:20,190.01,Chip Transaction,Medical/Doctors Merchant 03636,Riverside,KY,76965,8011,,False,2025-05-01,False
4502,7222,2025,5,1,20:15,71.45,Swipe Transaction,United #5738,Springfield,WI,87402,5411,Bad PIN,False,2025-05-01,True
2038,3294,2025,5,1,02:18,49.55,Swipe Transaction,Grocery Merchant 00415,Springfield,MI,98121,5411,Bad Expiration,False,2025-05-01,True
3567,5735,2025,5,2,14:50,250.29,Chip Transaction,Home Merchant 02165,Fort Worth,TX,19602,5200,Insufficient Balance,False,2025-05-02,True
277,440,2025,5,2,09:33,95.63,Chip Transaction,Shell #8631,Riverside,VA,29945,5999,,False,2025-05-02,False
1471,2379,2025,5,2,18:03,30.4,Swipe Transaction,Lyft #4288,Franklin,IL,32160,5912,,False,2025-05-02,False
1169,1876,2025,5,2,00:10,74.33,Swipe Transaction,Gap #2796,San Jose,CA,92598,5541,,False,2025-05-02,False
2235,3602,2025,5,2,01:15,77.71,Swipe Transaction,United #1780,Springfield,SC,55585,5411,,False,2025-05-02,False
787,1269,2025,5,2,21:31,116.2,Chip Transaction,United #1780,Springfield,SC,55585,5411,Bad CVV,False,2025-05-02,True
462,747,2025,5,3,20:25,85.15,Chip Transaction,Lowes #9299,Springfield,NJ,20021,5411,,False,2025-05-03,False
3822,6138,2025,5,3,21:42,30.29,Chip Transaction,CVS #2858,Riverside,OH,13249,5812,Bad CVV,False,2025-05-03,True
1613,2597,2025,5,3,12:18,140.67,Chip Transaction,Medical/Doctors Merchant 03838,San Francisco,CA,24638,8011,,False,2025-05-03,False
2186,3530,2025,5,3,14:38,122.25,Chip Transaction,Dunkin #1485,Riverside,MN,24287,5651,,False,2025-05-03,False
3879,6222,2025,5,3,09:17,9.41,Swipe Transaction,Transit Merchant 03749,Riverside,NC,40623,4111,,False,2025-05-03,False
1335,2157,2025,5,3,19:18,8.52,Swipe Transaction,Transit Merchant 01461,Riverside,MD,34394,4111,,False,2025-05-03,False
4626,7416,2025,5,3,22:08,42.39,Chip Transaction,Gas Merchant 01678,Albany,NY,19195,5541,,False,2025-05-03,False
4668,7481,2025,5,3,23:41,19.55,Chip Transaction,Gas Merchant 00017,Los Angeles,CA,40469,5541,Insufficient Balance,False,2025-05-03,True
1424,2307,2025,5,3,03:45,5.03,Chip Transaction,Fast Merchant 03173,Houston,TX,18331,5814,Bad CVV,False,2025-05-03,True
2457,3958,2025,5,3,04:09,58.17,Chip Transaction,Gyms/Clubs Merchant 01958,Madison,AZ,13385,7997,Bad PIN,False,2025-05-03,True
2322,3752,2025,5,3,12:22,0.5,Chip Transaction,Albertsons #1468,Madison,AZ,93944,4111,Insufficient Balance,False,2025-05-03,True
3525,5670,2025,5,3,00:50,34.06,Chip Transaction,Grocery Merchant 01130,Madison,MI,92298,5411,,False,2025-05-03,False
3602,5796,2025,5,3,13:06,86.14,Chip Transaction,Shell #1519,San Diego,CA,52013,5411,,False,2025-05-03,False
1950,3150,2025,5,3,05:11,31.48,Chip Transaction,Grocery Merchant 03160,Madison,GA,43459,5411,,False,2025-05-03,False
2901,4677,2025,5,3,14:21,57.66,Chip Transaction,Restaurants Merchant 00556,Madison,NJ,62212,5812,Technical Glitch,False,2025-05-03,True
1368,2215,2025,5,3,20:41,348.16,Chip Transaction,Medical/Doctors Merchant 03711,Albany,NY,46974,8011,,False,2025-05-03,False
4949,7910,2025,5,3,02:44,37.17,Chip Transaction,Grocery Merchant 02195,Georgetown,IN,15802,5411,,False,2025-05-03,False
412,675,2025,5,3,20:47,32.95,Chip Transaction,Restaurants Merchant 03979,Austin,TX,26294,5812,,False,2025-05-03,False
1261,2027,2025,5,3,20:22,58.98,Chip Transaction,Grocery Merchant 00699,Austin,TX,16451,5411,Bad Card Number,False,2025-05-03,True
3604,5801,2025,5,3,17:37,2.81,Chip Transaction,Fast Merchant 03797,Franklin,SC,94291,5814,,False,2025-05-03,False
3525,5670,2025,5,3,19:09,12.58,Chip Transaction,Hotels Merchant 02769,Riverside,SC,81664,7011,,False,2025-05-03,False
4663,7473,2025,5,3,10:32,22.64,Chip Transaction,Restaurants Merchant 01619,Franklin,LA,75503,5812,Bad Expiration,False,2025-05-03,True
2611,4209,2025,5,3,01:55,101.05,Chip Transaction,Grocery Merchant 01407,Franklin,WA,38549,5411,Bad Expiration,False,2025-05-03,True
1627,2621,2025,5,4,16:09,214.17,Chip Transaction,Medical/Doctors Merchant 02445,Georgetown,CO,31276,8011,,False,2025-05-04,False
2238,3609,2025,5,4,20:35,69.41,Chip Transaction,Restaurants Merchant 03265,Franklin,PA,66658,5812,,False,2025-05-04,False
3286,5280,2025,5,4,16:51,42.04,Chip Transaction,Liquor Merchant 01926,Sacramento,CA,40185,5921,Bad Card Number,False,2025-05-04,True
4493,7209,2025,5,4,04:23,68.84,Chip Transaction,Restaurants Merchant 00705,Franklin,SC,94687,5812,,False,2025-05-04,False
616,986,2025,5,4,03:27,33.36,Chip Transaction,Marriott #4939,Dallas,TX,36543,5812,,False,2025-05-04,False
1260,2025,2025,5,4,07:45,82.28,Swipe Transaction,Target #1212,Franklin,VA,37411,5999,,False,2025-05-04,False
4063,6515,2025,5,4,08:30,302.61,Chip Transaction,Spotify #769,Riverside,MA,28442,5732,,False,2025-05-04,False
4159,6673,2025,5,4,01:46,18.68,Chip Transaction,Grocery Merchant 00165,Franklin,IN,63645,5411,,False,2025-05-04,False
3505,5631,2025,5,4,04:52,65.63,Chip Transaction,Walmart #5007,Georgetown,IL,57500,5541,,False,2025-05-04,False
1672,2695,2025,5,4,11:34,41.32,Chip Transaction,Macys #5933,Orlando,FL,69511,5999,,False,2025-05-04,False
3328,5348,2025,5,4,15:45,53.75,Swipe Transaction,Grocery Merchant 03034,Franklin,IN,48050,5411,Technical Glitch,False,2025-05-04,True
1957,3159,2025,5,4,16:52,64.99,Chip Transaction,Grocery Merchant 00396,Georgetown,GA,71812,5411,Bad Card Number,False,2025-05-04,True
295,474,2025,5,4,12:39,18.2,Chip Transaction,Grocery Merchant 01148,Orlando,FL,73042,5411,Bad PIN,False,2025-05-04,True
3772,6064,2025,5,5,18:35,7.27,Chip Transaction,Target #4216,Franklin,LA,20868,5411,,False,2025-05-05,False
3575,5750,2025,5,5,02:35,326.95,Swipe Transaction,Home Merchant 02227,Madison,AZ,27543,5200,,False,2025-05-05,False
341,555,2025,5,5,05:30,253.4,Chip Transaction,Electronics Merchant 03865,Georgetown,WI,63326,5732,,False,2025-05-05,False
241,372,2025,5,5,21:11,13.3,Chip Transaction,Transit Merchant 03291,Madison,MI,76941,4111,Bad Expiration,False,2025-05-05,True
3108,5001,2025,5,5,01:59,90.35,Chip Transaction,Grocery Merchant 02498,Riverside,LA,22808,5411,,False,2025-05-05,False
4708,7543,2025,5,5,08:52,75.58,Swipe Transaction,Apparel Merchant 00375,Riverside,NJ,66023,5651,,False,2025-05-05,False
1456,2359,2025,5,5,05:46,28.83,Chip Transaction,Restaurants Merchant 03794,Fort Worth,TX,24786,5812,,False,2025-05-05,False
4878,7806,2025,5,5,23:15,32.55,Swipe Transaction,Nike #729,Springfield,CO,35387,5200,,False,2025-05-05,False
1146,1837,2025,5,5,13:39,3.82,Swipe Transaction,Software/Subscriptions Merchant 01127,Riverside,UT,48940,5734,Bad PIN,False,2025-05-05,True
3510,5637,2025,5,5,10:28,53.27,Chip Transaction,Gyms/Clubs Merchant 02287,Franklin,MO,10167,7997,Bad PIN,False,2025-05-05,True
2212,3565,2025,5,5,09:59,11.84,Chip Transaction,Liquor Merchant 02712,Sacramento,CA,83424,5921,,False,2025-05-05,False
1667,2687,2025,5,5,15:48,175.73,Chip Transaction,Medical/Doctors Merchant 02427,San Diego,CA,73911,8011,Bad PIN,False,2025-05-05,True
3158,5079,2025,5,5,05:47,194.5,Swipe Transaction,Netflix #4933,San Francisco,CA,56461,8011,,False,2025-05-05,False
2718,4387,2025,5,5,14:19,18.08,Swipe Transaction,Restaurants Merchant 03132,San Antonio,TX,17205,5812,,False,2025-05-05,False
3184,5115,2025,5,5,05:24,20.13,Chip Transaction,Gas Merchant 02213,Tampa,FL,71122,5541,,False,2025-05-05,False
276,438,2025,5,5,15:41,16.82,Chip Transaction,Marriott #3086,Georgetown,MN,20464,5814,Technical Glitch,False,2025-05-05,True
14,25,2025,5,6,16:49,92.58,Chip Transaction,Department Merchant 02591,Riverside,GA,17138,5311,Insufficient Balance,False,2025-05-06,True
4423,7104,2025,5,6,04:21,137.07,Chip Transaction,Grocery Merchant 03034,Franklin,IN,48050,5411,,False,2025-05-06,False
2671,4310,2025,5,6,08:25,24.4,Chip Transaction,Apparel Merchant 01540,Franklin,IN,80991,5651,,False,2025-05-06,False
2056,3317,2025,5,6,04:07,42.19,Swipe Transaction,Best Buy #1976,Riverside,LA,95933,5812,Bad CVV,False,2025-05-06,True
1090,1752,2025,5,6,08:31,55.91,Chip Transaction,Gas Merchant 00641,Riverside,MI,56405,5541,Bad PIN,False,2025-05-06,True
2740,4426,2025,5,6,02:29,6.31,Chip Transaction,Fast Merchant 00812,Springfield,WA,69963,5814,Bad Expiration,False,2025-05-06,True
4374,7024,2025,5,6,00:05,96.2,Swipe Transaction,Safeway #9655,Springfield,IL,64051,5200,,False,2025-05-06,False
844,1361,2025,5,6,22:09,15.66,Chip Transaction,Bookstores Merchant 01493,New York,NY,34832,5942,,False,2025-05-06,False
4636,7432,2025,5,6,15:28,13.83,Swipe Transaction,Gas Merchant 02604,Houston,TX,55300,5541,,False,2025-05-06,False
3680,5919,2025,5,6,14:46,6.43,Chip Transaction,Transit Merchant 00299,Rochester,NY,67239,4111,,False,2025-05-06,False
1704,2738,2025,5,6,11:49,0.5,Chip Transaction,Hotels Merchant 03840,Albany,NY,89838,7011,,False,2025-05-06,False
278,444,2025,5,6,02:04,50.18,Chip Transaction,Nike #9997,Franklin,WA,58684,5812,,False,2025-05-06,False
862,1393,2025,5,6,22:38,47.51,Swipe Transaction,Gas Merchant 03349,Georgetown,NJ,96583,5541,,False,2025-05-06,False
2580,4159,2025,5,6,17:06,21.63,Chip Transaction,Fast Merchant 02858,Springfield,AL,81549,5814,,False,2025-05-06,False
3999,6408,2025,5,7,06:55,44.63,Chip Transaction,Misc Merchant 00145,Riverside,OR,86574,5999,,False,2025-05-07,False
1255,2016,2025,5,7,06:11,14.98,Chip Transaction,Software/Subscriptions Merchant 02958,Georgetown,NC,34275,5734,Insufficient Balance,False,2025-05-07,True
4259,6842,2025,5,7,23:49,0.5,Chip Transaction,Walgreens #3410,Georgetown,AZ,54532,4111,,False,2025-05-07,False
1965,3170,2025,5,7,17:20,15.98,Chip Transaction,McDonalds #2689,Riverside,CT,69217,5651,,False,2025-05-07,False
3358,5404,2025,5,7,22:00,84.76,Chip Transaction,Grocery Merchant 01542,San Antonio,TX,64890,5411,Bad CVV,False,2025-05-07,True
2657,4287,2025,5,7,21:13,11.59,Chip Transaction,Albertsons #1468,Madison,AZ,93944,4111,Insufficient Balance,False,2025-05-07,True
743,1196,2025,5,7,11:00,105.47,Chip Transaction,Restaurants Merchant 02357,Franklin,MO,66466,5812,,False,2025-05-07,False
4524,7261,2025,5,7,11:40,91.95,Chip Transaction,Grocery Merchant 02653,Miami,FL,31489,5411,,False,2025-05-07,False
3190,5124,2025,5,7,16:35,27.36,Chip Transaction,Drug Merchant 03201,Franklin,MO,59083,5912,Technical Glitch,False,2025-05-07,True
1768,2843,2025,5,7,18:20,16.7,Swipe Transaction,Apparel Merchant 00452,Miami,FL,42054,5651,,False,2025-05-07,False
2230,3593,2025,5,7,14:34,46.69,Chip Transaction,Macys #4165,Austin,TX,76255,5411,,False,2025-05-07,False
4559,7315,2025,5,7,22:34,130.2,Chip Transaction,Aldi #6511,Austin,TX,37491,5200,,False,2025-05-07,False
2602,4191,2025,5,7,14:33,85.36,Chip Transaction,Grocery Merchant 03759,Georgetown,CO,25672,5411,Bad PIN,False,2025-05-07,True
2550,4112,2025,5,8,23:05,48.35,Chip Transaction,Department Merchant 03673,Madison,PA,81150,5311,,False,2025-05-08,False
3995,6403,2025,5,8,05:24,57.99,Chip Transaction,Apparel Merchant 03976,Albany,NY,40026,5651,Insufficient Balance,False,2025-05-08,True
2201,3548,2025,5,8,12:06,9.96,Swipe Transaction,Fast Merchant 03425,Jacksonville,FL,25182,5814,,False,2025-05-08,False
3044,4895,2025,5,8,21:09,31.32,Chip Transaction,Grocery Merchant 00339,San Francisco,CA,70100,5411,,False,2025-05-08,False
4117,6601,2025,5,8,16:13,0.67,Chip Transaction,Taco Bell #6463,San Diego,CA,28569,5812,Insufficient Balance,False,2025-05-08,True
2076,3345,2025,5,8,21:09,10.53,Chip Transaction,Restaurants Merchant 02091,Sacramento,CA,32649,5812,Technical Glitch,False,2025-05-08,True
4235,6792,2025,5,8,11:50,29.5,Chip Transaction,Restaurants Merchant 00959,Franklin,CT,57886,5812,,False,2025-05-08,False
975,1573,2025,5,8,01:05,191.41,Chip Transaction,Apparel Merchant 01597,Rochester,NY,69361,5651,Bad Card Number,False,2025-05-08,True
4448,7145,2025,5,8,13:11,25.64,Chip Transaction,Gas Merchant 01292,Springfield,GA,91774,5541,,False,2025-05-08,False
3527,5677,2025,5,8,20:57,25.85,Chip Transaction,Home Merchant 00095,Springfield,SC,17713,5200,Technical Glitch,False,2025-05-08,True
1080,1737,2025,5,8,04:00,1.19,Chip Transaction,Fast Merchant 02858,Springfield,AL,81549,5814,,False,2025-05-08,False
2270,3661,2025,5,8,06:26,18.0,Chip Transaction,Chevron #6766,San Francisco,CA,91834,5814,Technical Glitch,False,2025-05-08,True
1042,1682,2025,5,9,14:54,38.72,Swipe Transaction,Restaurants Merchant 02056,Houston,TX,63507,5812,Bad PIN,False,2025-05-09,True
2729,4409,2025,5,9,22:04,16.31,Chip Transaction,Chipotle #3260,Austin,TX,72452,4121,,False,2025-05-09,False
4599,7374,2025,5,9,20:15,48.24,Chip Transaction,Aldi #3211,Franklin,AL,79536,5541,,False,2025-05-09,False
2610,4208,2025,5,9,03:24,42.83,Chip Transaction,Restaurants Merchant 00772,Tampa,FL,89339,5812,Technical Glitch,False,2025-05-09,True
116,175,2025,5,9,08:50,8.52,Chip Transaction,Wegmans #8872,Rochester,NY,14173,5814,,False,2025-05-09,False
3868,6205,2025,5,9,05:12,131.48,Chip Transaction,Medical/Doctors Merchant 02445,Georgetown,CO,31276,8011,,False,2025-05-09,False
951,1534,2025,5,9,11:16,553.2,Swipe Transaction,Airlines Merchant 00751,Riverside,MN,18527,4511,Bad Expiration,False,2025-05-09,True
3104,4996,2025,5,9,03:43,24.59,Chip Transaction,Hyatt #2760,Franklin,CT,28226,5541,,False,2025-05-09,False
2934,4725,2025,5,9,14:02,104.87,Chip Transaction,Grocery Merchant 00655,Miami,FL,30782,5411,Bad PIN,False,2025-05-09,True
3890,6240,2025,5,9,00:23,32.97,Chip Transaction,Restaurants Merchant 03390,Georgetown,GA,25778,5812,Insufficient Balance,False,2025-05-09,True
1636,2637,2025,5,9,13:57,115.7,Chip Transaction,Lowes #9299,Springfield,NJ,20021,5411,Bad Expiration,False,2025-05-09,True
3972,6364,2025,5,9,11:18,0.5,Chip Transaction,Apparel Merchant 03073,Springfield,AZ,63293,5651,Insufficient Balance,False,2025-05-09,True
2539,4091,2025,5,9,11:44,78.32,Chip Transaction,Grocery Merchant 02875,Springfield,MN,53858,5411,,False,2025-05-09,False
1878,3032,2025,5,9,21:18,80.38,Chip Transaction,Gap #2324,Georgetown,GA,51247,5411,,False,2025-05-09,False
829,1340,2025,5,9,01:00,52.71,Chip Transaction,Delta #3455,Georgetown,IL,81470,5812,Technical Glitch,False,2025-05-09,True
2299,3708,2025,5,9,21:37,20.96,Chip Transaction,Restaurants Merchant 02471,San Diego,CA,56481,5812,Bad Expiration,False,2025-05-09,True
306,490,2025,5,9,23:54,297.21,Chip Transaction,Electronics Merchant 02153,San Diego,CA,38560,5732,,False,2025-05-09,False
680,1085,2025,5,9,22:36,16.28,Chip Transaction,Fast Merchant 01951,Springfield,NC,34542,5814,Bad PIN,False,2025-05-09,True
3778,6073,2025,5,9,08:55,73.38,Chip Transaction,Costco #7289,Fort Worth,TX,34753,5921,,False,2025-05-09,False
3625,5834,2025,5,10,16:11,19.51,Chip Transaction,Liquor Merchant 01373,Riverside,OK,27225,5921,,False,2025-05-10,False
3563,5730,2025,5,10,15:52,10.14,Chip Transaction,Taxis/Rideshare Merchant 02752,Madison,OH,95607,4121,,False,2025-05-10,False
4821,7717,2025,5,10,11:15,144.49,Chip Transaction,Aldi #1736,Riverside,IL,90951,8011,,False,2025-05-10,False
2304,3717,2025,5,10,02:00,118.61,Chip Transaction,Lyft #3603,Riverside,AL,62472,5651,Insufficient Balance,False,2025-05-10,True
2402,3868,2025,5,10,19:35,38.84,Chip Transaction,Gas Merchant 02087,Orlando,FL,28801,5541,Bad PIN,False,2025-05-10,True
583,935,2025,5,10,02:49,46.8,Chip Transaction,Grocery Merchant 01191,Franklin,OH,63558,5411,,False,2025-05-10,False
2024,3272,2025,5,10,08:55,11.47,Chip Transaction,Fast Merchant 02043,Madison,PA,31543,5814,Technical Glitch,False,2025-05-10,True
3525,5667,2025,5,10,01:02,25.87,Swipe Transaction,Drug Merchant 02307,Madison,OK,82173,5912,Bad PIN,False,2025-05-10,True
2303,3716,2025,5,10,22:02,214.61,Chip Transaction,Starbucks #4633,Riverside,NJ,36201,4511,,False,2025-05-10,False
488,794,2025,5,10,14:52,503.8,Chip Transaction,Hotels Merchant 01118,Franklin,PA,44364,7011,,False,2025-05-10,False
398,653,2025,5,10,03:22,21.39,Chip Transaction,Whole Foods #1040,Riverside,MO,61786,5814,Bad PIN,False,2025-05-10,True
343,559,2025,5,10,16:32,12.1,Swipe Transaction,Misc Merchant 03234,San Antonio,TX,58842,5999,Insufficient Balance,False,2025-05-10,True
3748,6028,2025,5,10,11:23,54.98,Chip Transaction,Gas Merchant 00799,Franklin,OH,54382,5541,Bad PIN,False,2025-05-10,True
3175,5103,2025,5,11,04:42,20.43,Chip Transaction,Amazon #7990,Riverside,OR,65108,5814,,False,2025-05-11,False
1062,1713,2025,5,11,14:25,48.94,Chip Transaction,Grocery Merchant 02767,Madison,MD,46718,5411,Bad PIN,False,2025-05-11,True
3641,5860,2025,5,11,17:04,21.12,Chip Transaction,Grocery Merchant 00736,Fort Worth,TX,75565,5411,Bad Card Number,False,2025-05-11,True
2459,3961,2025,5,11,20:03,110.53,Chip Transaction,Grocery Merchant 03113,Madison,SC,78479,5411,,False,2025-05-11,False
2710,4370,2025,5,11,22:50,44.8,Chip Transaction,Gas Merchant 01205,Tampa,FL,26471,5541,,False,2025-05-11,False
939,1518,2025,5,11,19:52,37.49,Swipe Transaction,Safeway #2075,Riverside,MD,39046,5541,,False,2025-05-11,False
1437,2326,2025,5,12,13:12,0.5,Chip Transaction,Hotels Merchant 03672,Austin,TX,99555,7011,Bad CVV,False,2025-05-12,True
3883,6228,2025,5,12,12:18,74.79,Chip Transaction,Restaurants Merchant 03061,Georgetown,PA,88707,5812,Insufficient Balance,False,2025-05-12,True
4937,7891,2025,5,12,08:16,93.79,Swipe Transaction,Grocery Merchant 01158,Georgetown,AL,80490,5411,Bad PIN,False,2025-05-12,True
124,192,2025,5,12,06:14,63.18,Chip Transaction,Grocery Merchant 02143,Springfield,NC,34301,5411,Technical Glitch,False,2025-05-12,True
4568,7328,2025,5,12,12:30,2.69,Chip Transaction,Taxis/Rideshare Merchant 01527,Springfield,OH,26419,4121,,False,2025-05-12,False
1853,2987,2025,5,12,10:19,59.19,Swipe Transaction,Home Merchant 01368,San Jose,CA,84396,5200,,False,2025-05-12,False
3201,5147,2025,5,12,19:30,79.94,Chip Transaction,Grocery Merchant 01258,Franklin,LA,62997,5411,,False,2025-05-12,False
640,1024,2025,5,12,20:16,50.91,Chip Transaction,Target #217,Georgetown,OH,96929,5812,,False,2025-05-12,False
3205,5155,2025,5,12,15:02,233.41,Swipe Transaction,Electronics Merchant 00624,San Francisco,CA,82405,5732,,False,2025-05-12,False
2654,4277,2025,5,12,00:59,0.5,Chip Transaction,Drug Merchant 01662,Riverside,GA,88257,5912,Bad Card Number,False,2025-05-12,True
3774,6067,2025,5,12,08:17,42.91,Chip Transaction,Restaurants Merchant 02725,Springfield,OH,10726,5812,,False,2025-05-12,False
